,track,A_aug,A_dim,A_dim_dim7,A_dim_min7,A_maj,A_maj_maj7,A_maj_min7,A_min,A_min_min7,Ab_dim,Ab_dim_min7,Ab_maj,Ab_maj_maj7,Ab_maj_min7,Ab_min,Ab_min_min7,B_aug,B_dim,B_dim_dim7,B_dim_min7,B_maj,B_maj_maj7,B_maj_min7,B_min,B_min_min7,Bb_aug,Bb_dim,Bb_dim_dim7,Bb_dim_min7,Bb_maj,Bb_maj_maj7,Bb_maj_min7,Bb_min,Bb_min_min7,C#_dim,C#_dim_min7,C#_maj,C#_maj_maj7,C#_maj_min7,C#_min,C#_min_min7,C_aug,C_dim,C_dim_min7,C_maj,C_maj_maj7,C_maj_min7,C_min,C_min_min7,D_dim,D_dim_min7,D_maj,D_maj_maj7,D_maj_min7,D_min,D_min_min7,E_dim,E_dim_min7,E_maj,E_maj_maj7,E_maj_min7,E_min,E_min_min7,Eb_dim,Eb_dim_min7,Eb_maj,Eb_maj_maj7,Eb_maj_min7,Eb_min,Eb_min_min7,F#_dim,F#_dim_min7,F#_maj,F#_maj_maj7,F#_maj_min7,F#_min,F#_min_min7,F_dim,F_dim_min7,F_maj,F_maj_maj7,F_maj_min7,F_min,F_min_min7,G_dim,G_dim_min7,G_maj,G_maj_maj7,G_maj_min7,G_min,G_min_min7,N,composer,Topic,1
903,11_shostakovich/CrossComp-1004_11_shostakovich_string_quartet_no._10_in_ab_major_op._118__ii_allegretto_furioso.mp3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,shostakovich,0.3945864773749856,0.3945864773749856
904,11_shostakovich/CrossComp-1005_11_shostakovich_string_quartet_no._11_in_f_minor_op._122__ii_scherzo_allegretto_.mp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,shostakovich,0.5635913157948068,0.5635913157948068
905,11_shostakovich/CrossComp-1006_11_shostakovich_string_quartet_no._11_in_f_minor_op._122__v_humoresque_allegro_.mp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,shostakovich,0.21887093193522597,0.21887093193522597
906,11_shostakovich/CrossComp-1007_11_shostakovich_string_quartet_no._11_in_f_minor_op._122__vii_finale_moderato.mp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,shostakovich,0.5875234143193706,0.5875234143193706
907,11_shostakovich/CrossComp-1008_11_shostakovich_string_quartet_no._11_in_f_minor_op._122__i_introduction_andantino.mp3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,6.0,0.0,4.0,1.0,3.0,shostakovich,0.4205343927826138,0.4205343927826138
908,11_shostakovich/CrossComp-1009_11_shostakovich_string_quartet_no._11_in_f_minor_op._122__vi_elegy_adagio_.mp3,3.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,11.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,shostakovich,0.693068184337582,0.693068184337582
909,11_shostakovich/CrossComp-1010_11_shostakovich_string_quartet_no._10_in_ab_major_op._118__iv__allegretto.mp3,0.0,0.0,1.0,5.0,1.0,1.0,6.0,2.0,9.0,1.0,2.0,3.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,6.0,3.0,1.0,5.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,1.0,6.0,2.0,0.0,8.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,6.0,1.0,4.0,shostakovich,0.8630196521750163,0.8630196521750163
910,11_shostakovich/CrossComp-1011_11_shostakovich_string_quartet_no._10_in_ab_major_op._118__iii_adagio_.mp3,1.0,0.0,0.0,1.0,2.0,1.0,2.0,7.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,1.0,1.0,3.0,0.0,1.0,17.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,3.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,7.0,1.0,0.0,3.0,shostakovich,0.8721621251756594,0.8721621251756594
911,11_shostakovich/CrossComp-1012_11_shostakovich_string_quartet_no._1_in_c_major_op._49.mp3,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,5.0,3.0,shostakovich,0.3147879109253667,0.3147879109253667
912,11_shostakovich/CrossComp-1013_11_shostakovich_string_quartet_no._8_in_c_minor_op._110.mp3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,3.0,shostakovich,0.8462022088469834,0.8462022088469834
913,11_shostakovich/CrossComp-1014_11_shostakovich_string_quartet_no._10_in_ab_major_op._118__i_andante.mp3,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,shostakovich,0.5934808850097196,0.5934808850097196
914,11_shostakovich/CrossComp-1015_11_shostakovich_string_quartet_no._9_in_eb_minor_op._117.mp3,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,8.0,1.0,2.0,4.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,18.0,5.0,5.0,6.0,6.0,1.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,5.0,0.0,0.0,4.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,6.0,5.0,shostakovich,1.2445239604726088,1.2445239604726088
915,11_shostakovich/CrossComp-1016_11_shostakovich_prelude_no_11_in_b_major.mp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,shostakovich,0.3038188222274136,0.3038188222274136
916,11_shostakovich/CrossComp-1017_11_shostakovich_fugue_no_24_in_d_minor.mp3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,9.0,0.0,0.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,9.0,7.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,6.0,0.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,3.0,6.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,5.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,shostakovich,0.5735568772798048,0.5735568772798048
917,11_shostakovich/CrossComp-1018_11_shostakovich_prelude_no_23_in_f_major.mp3,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,shostakovich,0.45191087781227546,0.45191087781227546
918,11_shostakovich/CrossComp-1019_11_shostakovich_fugue_no_8_in_f_sharp_minor.mp3,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,8.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,5.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,10.0,10.0,7.0,3.0,3.0,0.0,5.0,5.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,3.0,6.0,6.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,0.0,5.0,2.0,3.0,shostakovich,0.5620721287267659,0.5620721287267659
919,11_shostakovich/CrossComp-1020_11_shostakovich_prelude_no_18_in_f_minor.mp3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,shostakovich,0.2817106601681786,0.2817106601681786
920,11_shostakovich/CrossComp-1021_11_shostakovich_fugue_no_23_in_f_major.mp3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,shostakovich,0.34833655169963496,0.34833655169963496
921,11_shostakovich/CrossComp-1022_11_shostakovich_prelude_no_24_in_d_minor.mp3,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,4.0,0.0,3.0,shostakovich,0.534784794753864,0.534784794753864
922,11_shostakovich/CrossComp-1023_11_shostakovich_fugue_no_11_in_b_major.mp3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,shostakovich,0.3260273267570333,0.3260273267570333
923,11_shostakovich/CrossComp-1024_11_shostakovich_prelude_no_9_in_e_major.mp3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,shostakovich,0.32288434483406714,0.32288434483406714
924,11_shostakovich/CrossComp-1025_11_shostakovich_prelude_no_12_in_g_sharp_minor.mp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,shostakovich,1.270344127442761,1.270344127442761
925,11_shostakovich/CrossComp-1026_11_shostakovich_fugue_no_18_in_f_minor.mp3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,shostakovich,0.4116565737275656,0.4116565737275656
926,11_shostakovich/CrossComp-1027_11_shostakovich_prelude_no_7_in_a_major.mp3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,shostakovich,0.1378326087886534,0.1378326087886534
927,11_shostakovich/CrossComp-1028_11_shostakovich_preludes_no_1_in_c_major.mp3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,10.0,0.0,1.0,3.0,shostakovich,0.6900562207019275,0.6900562207019275
928,11_shostakovich/CrossComp-1029_11_shostakovich_fugue_no_17_in_a_flat_major.mp3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,shostakovich,0.6835757982095643,0.6835757982095643
929,11_shostakovich/CrossComp-1030_11_shostakovich_prelude_no_10_in_c_sharp_minor.mp3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,shostakovich,0.29237310977988046,0.29237310977988046
930,11_shostakovich/CrossComp-1031_11_shostakovich_fugue_no_9_in_e_major.mp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,shostakovich,0.3088947288790846,0.3088947288790846
931,11_shostakovich/CrossComp-1032_11_shostakovich_fugue_no_16_in_b_flat_major.mp3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,6.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,10.0,1.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,shostakovich,1.1042937763616563,1.1042937763616563
932,11_shostakovich/CrossComp-1033_11_shostakovich_fugue_no_5_in_d_major.mp3,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,shostakovich,0.2874176468627891,0.2874176468627891
